date,symbol,marketcapname,sector
26-09-2024,BANARBEADS,Smallcap,Industrials
26-09-2024,NEWGEN,Largecap,I.T
26-09-2024,REPL,Smallcap,Miscellaneous
26-09-2024,UNIVPHOTO,Smallcap,Miscellaneous
26-09-2024,MUKTAARTS,Smallcap,Media
26-09-2024,ENIL,Smallcap,Media
26-09-2024,HMVL,Smallcap,Media
27-09-2024,LMW,Midcap,Industrials
27-09-2024,DYNAMATECH,Midcap,FMCG
27-09-2024,WESTLIFE,Midcap,Quick Service Restaurant
27-09-2024,TIMESGTY,Smallcap,Finance
27-09-2024,SEQUENT,Smallcap,Pharmaceuticals
27-09-2024,PRAJIND,Midcap,FMCG
27-09-2024,UNIVPHOTO,Smallcap,Miscellaneous
27-09-2024,ALPA,Smallcap,Pharmaceuticals
27-09-2024,SPAL,Smallcap,Textiles
30-09-2024,BOMDYEING,Smallcap,Textiles
30-09-2024,VLSFINANCE,Smallcap,Finance
30-09-2024,TRIGYN,Smallcap,I.T
30-09-2024,WEIZMANIND,Smallcap,Textiles
30-09-2024,LFIC,Smallcap,Finance
30-09-2024,PKTEA,Smallcap,FMCG
30-09-2024,ALPA,Smallcap,Pharmaceuticals
30-09-2024,MAANALU,Smallcap,Metals
30-09-2024,LOTUSEYE,Smallcap,Pharmaceuticals
30-09-2024,TERASOFT,Smallcap,I.T
30-09-2024,VIJAYA,Midcap,Pharmaceuticals
01-10-2024,BANCOINDIA,Midcap,Auto
01-10-2024,BASF,Largecap,Industrials
01-10-2024,INDIAGLYCO,Smallcap,FMCG
01-10-2024,HERCULES,Smallcap,FMCG
01-10-2024,JAYSREETEA,Smallcap,FMCG
01-10-2024,SAH,Smallcap,Services
01-10-2024,LFIC,Smallcap,Finance
01-10-2024,PKTEA,Smallcap,FMCG
01-10-2024,PALASHSECU,Smallcap,Finance
01-10-2024,CAPLIPOINT,Midcap,Pharmaceuticals
01-10-2024,KAPSTON,Smallcap,Miscellaneous
01-10-2024,MAANALU,Smallcap,Metals
01-10-2024,LICNETFN50,Smallcap,Indices
03-10-2024,GROBTEA,Smallcap,FMCG
03-10-2024,UNITEDTEA,Smallcap,FMCG
03-10-2024,KAPSTON,Smallcap,Miscellaneous
03-10-2024,ANUP,Midcap,Industrials
03-10-2024,JUBLINGREA,Midcap,Industrials
03-10-2024,DTIL,Smallcap,FMCG
03-10-2024,PARAGMILK,Smallcap,FMCG
04-10-2024,ASIANHOTNR,Smallcap,Services
04-10-2024,HEUBACHIND,Smallcap,Industrials
04-10-2024,VISAKAIND,Smallcap,Industrials
04-10-2024,GROBTEA,Smallcap,FMCG
04-10-2024,FAZE3Q,Smallcap,Textiles
04-10-2024,JKPAPER,Midcap,Industrials
04-10-2024,RSYSTEMS,Midcap,I.T
04-10-2024,QUICKHEAL,Smallcap,I.T
04-10-2024,HCG,Midcap,Pharmaceuticals
07-10-2024,HEIDELBERG,Smallcap,Industrials
07-10-2024,FINPIPE,Midcap,FMCG
07-10-2024,TAINWALCHM,Smallcap,Services
07-10-2024,AUSOMENT,Smallcap,Services
07-10-2024,SABTNL,Smallcap,Media
07-10-2024,DBCORP,Smallcap,Media
08-10-2024,TAINWALCHM,Smallcap,Services
08-10-2024,21STCENMGM,Smallcap,Finance
08-10-2024,SECMARK,Smallcap,I.T
09-10-2024,AKZOINDIA,Midcap,Industrials
09-10-2024,KEYFINSERV,Smallcap,Finance
09-10-2024,EMUDHRA,Midcap,I.T
09-10-2024,AARVI,Smallcap,Miscellaneous
09-10-2024,RITES,Midcap,Miscellaneous
09-10-2024,JNKINDIA,Smallcap,FMCG
09-10-2024,SECMARK,Smallcap,I.T
09-10-2024,SASKEN,Smallcap,I.T
09-10-2024,PDMJEPAPER,Smallcap,Industrials
10-10-2024,TATAINVEST,Largecap,Finance
10-10-2024,TRF,Smallcap,FMCG
10-10-2024,GUJALKALI,Midcap,Industrials
10-10-2024,XELPMOC,Smallcap,I.T
10-10-2024,ONMOBILE,Smallcap,Telecom
10-10-2024,EMMBI,Smallcap,Services
11-10-2024,ATFL,Smallcap,FMCG
11-10-2024,SUDARSCHEM,Midcap,Industrials
11-10-2024,USHAMART,Midcap,Metals
11-10-2024,HITECHCORP,Smallcap,Services
11-10-2024,GUJALKALI,Midcap,Industrials
11-10-2024,SILVERADD,Smallcap,
11-10-2024,BANDHANBNK,Largecap,Bank
11-10-2024,RAJESHEXPO,Midcap,Miscellaneous
11-10-2024,DODLA,Midcap,FMCG
14-10-2024,DELTAMAGNT,Smallcap,FMCG
14-10-2024,PODDARMENT,Smallcap,Industrials
14-10-2024,SMLT,Smallcap,Metals
14-10-2024,ORIENTLTD,Smallcap,Services
14-10-2024,SECMARK,Smallcap,I.T
14-10-2024,TARIL,Midcap,FMCG
14-10-2024,UEL,Midcap,FMCG
14-10-2024,APTUS,Midcap,Finance
15-10-2024,OSWALAGRO,Smallcap,Services
15-10-2024,SUNTECK,Midcap,Realty
15-10-2024,BHAGYANGR,Smallcap,Miscellaneous
15-10-2024,AJMERA,Smallcap,Realty
15-10-2024,IGARASHI,Smallcap,FMCG
15-10-2024,SILINV,Smallcap,Finance
15-10-2024,WOCKPHARMA,Largecap,Pharmaceuticals
15-10-2024,NETWORK18,Midcap,Media
15-10-2024,MOTILALOFS,Largecap,Services
15-10-2024,BIGBLOC,Smallcap,Industrials
16-10-2024,RALLIS,Midcap,Industrials
16-10-2024,IFBIND,Midcap,FMCG
16-10-2024,ORBTEXP,Smallcap,Textiles
16-10-2024,VISHNU,Smallcap,Industrials
16-10-2024,RAMAPHO,Smallcap,Industrials
16-10-2024,PYRAMID,Smallcap,Services
16-10-2024,GLOBAL,Smallcap,Services
16-10-2024,URAVI,Smallcap,Auto
16-10-2024,BEDMUTHA,Smallcap,Metals
16-10-2024,RAILTEL,Midcap,Telecom
16-10-2024,NUVOCO,Midcap,Industrials
16-10-2024,ABSLAMC,Largecap,Finance
16-10-2024,PRECAM,Smallcap,Auto
16-10-2024,THYROCARE,Smallcap,Pharmaceuticals
17-10-2024,HIRECT,Smallcap,FMCG
17-10-2024,KANPRPLA,Smallcap,Services
17-10-2024,PYRAMID,Smallcap,Services
17-10-2024,BANARBEADS,Smallcap,Industrials
17-10-2024,MANBA,Smallcap,Finance
17-10-2024,KOLTEPATIL,Smallcap,Realty
17-10-2024,AHLEAST,Smallcap,Services
18-10-2024,NDLVENTURE,Smallcap,Media
18-10-2024,AMNPLST,Smallcap,Industrials
18-10-2024,JINDRILL,Smallcap,Oils
18-10-2024,BANARBEADS,Smallcap,Industrials
18-10-2024,ARVEE,Smallcap,Industrials
18-10-2024,BANKNIFTY1,Smallcap,
21-10-2024,OAL,Smallcap,Industrials
21-10-2024,GFLLIMITED,Smallcap,Finance
21-10-2024,VHL,Smallcap,Finance
21-10-2024,ZUARIIND,Smallcap,FMCG
21-10-2024,TTL,Smallcap,Textiles
21-10-2024,ANIKINDS,Smallcap,Services
21-10-2024,AHL,Smallcap,Finance
21-10-2024,SILINV,Smallcap,Finance
21-10-2024,TEJASNET,Midcap,Telecom
21-10-2024,GANGESSECU,Smallcap,Finance
21-10-2024,ARVEE,Smallcap,Industrials
21-10-2024,JSWHL,Midcap,Finance
21-10-2024,NAHARCAP,Smallcap,Finance
21-10-2024,WELINV,Smallcap,Finance
21-10-2024,BFINVEST,Smallcap,Finance
21-10-2024,SUMMITSEC,Smallcap,Finance
21-10-2024,DELPHIFX,Smallcap,Finance
21-10-2024,JPOLYINVST,Smallcap,Finance
22-10-2024,SAURASHCEM,Smallcap,Industrials
22-10-2024,TALBROAUTO,Smallcap,Auto
22-10-2024,UNICHEMLAB,Smallcap,Pharmaceuticals
22-10-2024,STEELCITY,Smallcap,Services
22-10-2024,MITCON,Smallcap,Miscellaneous
22-10-2024,CUB,Midcap,Bank
22-10-2024,KICL,Smallcap,Finance
23-10-2024,DEEPAKFERT,Midcap,Industrials
23-10-2024,FOODSIN,Smallcap,FMCG
23-10-2024,GULPOLY,Smallcap,
23-10-2024,DYCL,Smallcap,Industrials
23-10-2024,SABTNL,Smallcap,Media
23-10-2024,GMDCLTD,Midcap,Industrials
23-10-2024,CIGNITITEC,Smallcap,I.T
24-10-2024,PPLPHARMA,Largecap,Pharmaceuticals
24-10-2024,ASTERDM,Largecap,Pharmaceuticals
24-10-2024,TARACHAND,Smallcap,Miscellaneous
24-10-2024,PAR,Smallcap,Pharmaceuticals
24-10-2024,HPIL,Smallcap,Industrials
24-10-2024,PNBGILTS,Smallcap,Finance
24-10-2024,CARERATING,Smallcap,Miscellaneous
24-10-2024,SONACOMS,Largecap,Auto
25-10-2024,SALONA,Smallcap,Textiles
25-10-2024,PSPPROJECT,Smallcap,Realty
25-10-2024,KAMATHOTEL,Smallcap,Services
25-10-2024,DPWIRES,Smallcap,Metals
25-10-2024,APOLLO,Smallcap,Aerospace & Defence
25-10-2024,SONAMLTD,Smallcap,FMCG
25-10-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
28-10-2024,DMCC,Smallcap,Industrials
28-10-2024,UGROCAP,Smallcap,Finance
28-10-2024,SYRMA,Midcap,FMCG
28-10-2024,ACI,Midcap,Industrials
28-10-2024,NILKAMAL,Smallcap,FMCG
28-10-2024,MASKINVEST,Smallcap,Finance
28-10-2024,HESTERBIO,Smallcap,Pharmaceuticals
28-10-2024,INFOBEAN,Smallcap,I.T
28-10-2024,ORIENTELEC,Smallcap,FMCG
28-10-2024,LAGNAM,Smallcap,Textiles
28-10-2024,GLOSTERLTD,Smallcap,Textiles
28-10-2024,KKCL,Smallcap,FMCG
29-10-2024,GILLETTE,Largecap,FMCG
29-10-2024,GANDHITUBE,Smallcap,Metals
29-10-2024,SYRMA,Midcap,FMCG
29-10-2024,SILVER1,Smallcap,Indices
29-10-2024,SASKEN,Smallcap,I.T
29-10-2024,PURVA,Midcap,Realty
29-10-2024,AMIORG,Midcap,Pharmaceuticals
29-10-2024,PDMJEPAPER,Smallcap,Industrials
30-10-2024,VTL,Midcap,Textiles
30-10-2024,BSL,Smallcap,Textiles
30-10-2024,TTL,Smallcap,Textiles
30-10-2024,GHCLTEXTIL,Smallcap,Textiles
30-10-2024,CGCL,Midcap,Finance
30-10-2024,REDINGTON,Midcap,Services
30-10-2024,DATAPATTNS,Midcap,Aerospace & Defence
31-10-2024,AKZOINDIA,Midcap,Industrials
31-10-2024,GRINDWELL,Largecap,FMCG
31-10-2024,RAINBOW,Midcap,Pharmaceuticals
31-10-2024,PRUDENT,Midcap,Services
31-10-2024,BUTTERFLY,Smallcap,FMCG
31-10-2024,GRINFRA,Midcap,Realty
31-10-2024,AGIIL,Smallcap,Realty
04-11-2024,UMAEXPORTS,Smallcap,Services
04-11-2024,ELGIRUBCO,Smallcap,FMCG
04-11-2024,PYRAMID,Smallcap,Services
04-11-2024,AZAD,Midcap,Industrials
04-11-2024,PRITI,Smallcap,Miscellaneous
04-11-2024,FINEORG,Midcap,Industrials
04-11-2024,TCI,Midcap,Services
04-11-2024,TAJGVK,Smallcap,Services
05-11-2024,MRPL,Largecap,Industrials
05-11-2024,PGHL,Midcap,Pharmaceuticals
05-11-2024,TI,Midcap,FMCG
05-11-2024,NAVINIFTY,Smallcap,Indices
05-11-2024,CLSEL,Smallcap,FMCG
05-11-2024,SOFTTECH,Smallcap,I.T
05-11-2024,ORIENTTECH,Smallcap,I.T
05-11-2024,HATSUN,Largecap,FMCG
05-11-2024,GILLANDERS,Smallcap,Miscellaneous
05-11-2024,GLAND,Largecap,Pharmaceuticals
05-11-2024,CHEMPLASTS,Midcap,Industrials
06-11-2024,NIITLTD,Smallcap,I.T
06-11-2024,WENDT,Smallcap,FMCG
06-11-2024,CCL,Midcap,FMCG
06-11-2024,ORIENTLTD,Smallcap,Services
06-11-2024,ZIMLAB,Smallcap,Pharmaceuticals
06-11-2024,NDTV,Smallcap,Media
06-11-2024,ECLERX,Midcap,I.T
07-11-2024,BAJAJELEC,Midcap,FMCG
07-11-2024,CENTENKA,Smallcap,Textiles
07-11-2024,SWANENERGY,Largecap,Miscellaneous
07-11-2024,APOLLOHOSP,Largecap,Pharmaceuticals
07-11-2024,AVALON,Midcap,FMCG
07-11-2024,DCMSHRIRAM,Midcap,Miscellaneous
07-11-2024,ITI,Largecap,Aerospace & Defence
07-11-2024,KIOCL,Largecap,Industrials
07-11-2024,TEMBO,Smallcap,Services
07-11-2024,KRN,Smallcap,Industrials
07-11-2024,KEC,Largecap,Realty
07-11-2024,LOKESHMACH,Smallcap,FMCG
07-11-2024,TERASOFT,Smallcap,I.T
08-11-2024,KCP,Smallcap,Industrials
08-11-2024,VHL,Smallcap,Finance
08-11-2024,RELCHEMQ,Smallcap,Textiles
08-11-2024,HERCULES,Smallcap,FMCG
08-11-2024,SHIVATEX,Smallcap,Textiles
08-11-2024,AVALON,Midcap,FMCG
08-11-2024,ITI,Largecap,Aerospace & Defence
08-11-2024,KABRAEXTRU,Smallcap,FMCG
08-11-2024,VIMTALABS,Smallcap,Pharmaceuticals
08-11-2024,INOXINDIA,Midcap,Services
08-11-2024,DOLLAR,Smallcap,FMCG
08-11-2024,INNOVACAP,Midcap,Pharmaceuticals
08-11-2024,SHIVAMILLS,Smallcap,Textiles
08-11-2024,NRBBEARING,Smallcap,Industrials
08-11-2024,JSWHL,Midcap,Finance
08-11-2024,LOKESHMACH,Smallcap,FMCG
08-11-2024,PAGEIND,Largecap,FMCG
08-11-2024,IMFA,Smallcap,Metals
08-11-2024,TERASOFT,Smallcap,I.T
08-11-2024,VIJAYA,Midcap,Pharmaceuticals
08-11-2024,LATENTVIEW,Midcap,I.T
11-11-2024,VHL,Smallcap,Finance
11-11-2024,SCI,Midcap,Services
11-11-2024,MAZDA,Smallcap,FMCG
11-11-2024,VIMTALABS,Smallcap,Pharmaceuticals
11-11-2024,UNITEDPOLY,Smallcap,Textiles
11-11-2024,SANDHAR,Smallcap,Auto
11-11-2024,SABTNL,Smallcap,Media
11-11-2024,VIDHIING,Smallcap,Industrials
11-11-2024,BORORENEW,Midcap,Industrials
11-11-2024,RUCHIRA,Smallcap,Industrials
11-11-2024,PPAP,Smallcap,Auto
11-11-2024,ARIES,Smallcap,Industrials
12-11-2024,GFLLIMITED,Smallcap,Finance
12-11-2024,DELTAMAGNT,Smallcap,FMCG
12-11-2024,STCINDIA,Smallcap,Services
12-11-2024,MMTC,Midcap,Services
12-11-2024,HLEGLAS,Smallcap,FMCG
12-11-2024,MASTEK,Midcap,I.T
12-11-2024,DEEDEV,Smallcap,Metals
12-11-2024,UNOMINDA,Largecap,Auto
12-11-2024,SASKEN,Smallcap,I.T
12-11-2024,REPRO,Smallcap,Miscellaneous
12-11-2024,JUBLFOOD,Largecap,Quick Service Restaurant
12-11-2024,TRITURBINE,Largecap,FMCG
13-11-2024,EXCELINDUS,Smallcap,Industrials
13-11-2024,KILITCH,Smallcap,Pharmaceuticals
13-11-2024,DEVIT,Smallcap,I.T
13-11-2024,UNIVPHOTO,Smallcap,Miscellaneous
13-11-2024,KNRCON,Midcap,Realty
14-11-2024,BANCOINDIA,Midcap,Auto
14-11-2024,GRWRHITECH,Midcap,Services
14-11-2024,MHLXMIRU,Smallcap,Textiles
14-11-2024,DCAL,Smallcap,Pharmaceuticals
14-11-2024,SIGNPOST,Smallcap,Miscellaneous
14-11-2024,MIDHANI,Midcap,Aerospace & Defence
14-11-2024,LUMAXTECH,Smallcap,Auto
14-11-2024,BROOKS,Smallcap,Pharmaceuticals
18-11-2024,BANCOINDIA,Midcap,Auto
18-11-2024,LAMBODHARA,Smallcap,Textiles
18-11-2024,LORDSCHLO,Smallcap,Industrials
18-11-2024,GARFIBRES,Midcap,Textiles
18-11-2024,AVANTIFEED,Midcap,FMCG
18-11-2024,THEMISMED,Smallcap,Pharmaceuticals
18-11-2024,SRM,Smallcap,Realty
18-11-2024,JINDALPHOT,Smallcap,Finance
18-11-2024,EKC,Smallcap,Services
18-11-2024,EXPLEOSOL,Smallcap,I.T
18-11-2024,MUTHOOTFIN,Largecap,Finance
18-11-2024,JPOLYINVST,Smallcap,Finance
18-11-2024,SIKKO,Smallcap,Industrials
19-11-2024,KALYANIFRG,Smallcap,Industrials
19-11-2024,INDOBORAX,Smallcap,Industrials
19-11-2024,PSPPROJECT,Smallcap,Realty
19-11-2024,AARON,Smallcap,FMCG
19-11-2024,JINDWORLD,Midcap,Textiles
19-11-2024,SIKKO,Smallcap,Industrials
21-11-2024,IVP,Smallcap,Industrials
21-11-2024,ARTEMISMED,Smallcap,Pharmaceuticals
22-11-2024,RAYMOND,Midcap,Realty
22-11-2024,PRAJIND,Midcap,FMCG
22-11-2024,TFCILTD,Smallcap,Finance
22-11-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
22-11-2024,SPARC,Midcap,Pharmaceuticals
22-11-2024,SUPRIYA,Midcap,Pharmaceuticals
25-11-2024,HDFCBANK,Largecap,Bank
25-11-2024,GRINDWELL,Largecap,FMCG
25-11-2024,JAICORPLTD,Smallcap,FMCG
25-11-2024,ELGIEQUIP,Midcap,FMCG
25-11-2024,MAHAPEXLTD,Smallcap,Finance
25-11-2024,RIIL,Smallcap,Services
25-11-2024,BANKNIFTY1,Smallcap,
25-11-2024,SONAMLTD,Smallcap,FMCG
25-11-2024,KRYSTAL,Smallcap,Miscellaneous
25-11-2024,RITES,Midcap,Miscellaneous
25-11-2024,GODIGIT,Largecap,Services
25-11-2024,IVZINNIFTY,Smallcap,Indices
25-11-2024,CHALET,Midcap,Services
25-11-2024,CGCL,Midcap,Finance
25-11-2024,GARUDA,Smallcap,Realty
25-11-2024,POLYMED,Largecap,Pharmaceuticals
25-11-2024,JKIL,Midcap,Realty
25-11-2024,SIGMA,Smallcap,I.T
25-11-2024,AXISBNKETF,Smallcap,Indices
26-11-2024,RUBYMILLS,Smallcap,Textiles
26-11-2024,DELTAMAGNT,Smallcap,FMCG
26-11-2024,TIPSFILMS,Smallcap,Media
26-11-2024,TRIGYN,Smallcap,I.T
26-11-2024,KREBSBIO,Smallcap,Pharmaceuticals
26-11-2024,PIGL,Smallcap,FMCG
26-11-2024,RPPINFRA,Smallcap,Realty
26-11-2024,TRITURBINE,Largecap,FMCG
27-11-2024,XPROINDIA,Smallcap,Services
27-11-2024,RUBFILA,Smallcap,FMCG
27-11-2024,SPMLINFRA,Smallcap,Realty
27-11-2024,SHAILY,Midcap,FMCG
27-11-2024,RUBYMILLS,Smallcap,Textiles
27-11-2024,TALBROAUTO,Smallcap,Auto
27-11-2024,JAYBARMARU,Smallcap,Auto
27-11-2024,VHLTD,Smallcap,Services
27-11-2024,FEDFINA,Smallcap,Finance
27-11-2024,SARLAPOLY,Smallcap,Textiles
27-11-2024,ASTERDM,Largecap,Pharmaceuticals
27-11-2024,NAHARCAP,Smallcap,Finance
27-11-2024,AGRITECH,Smallcap,Miscellaneous
27-11-2024,QUESS,Midcap,Miscellaneous
28-11-2024,BLISSGVS,Smallcap,Pharmaceuticals
28-11-2024,SABTNL,Smallcap,Media
28-11-2024,DEEPINDS,Smallcap,Oils
28-11-2024,CINELINE,Smallcap,Media
28-11-2024,KRITINUT,Smallcap,FMCG
29-11-2024,FACT,Largecap,Industrials
29-11-2024,KSL,Smallcap,Metals
29-11-2024,RISHABH,Smallcap,FMCG
29-11-2024,HEALTHADD,Smallcap,Indices
29-11-2024,BSHSL,Smallcap,Miscellaneous
29-11-2024,AHLADA,Smallcap,Metals
29-11-2024,SSDL,Smallcap,Services
29-11-2024,MANGALAM,Smallcap,Pharmaceuticals
29-11-2024,MANINFRA,Midcap,Realty
29-11-2024,PDMJEPAPER,Smallcap,Industrials
02-12-2024,LYKALABS,Smallcap,Pharmaceuticals
02-12-2024,SESHAPAPER,Smallcap,Industrials
02-12-2024,NELCO,Smallcap,Telecom
02-12-2024,DMCC,Smallcap,Industrials
02-12-2024,STARPAPER,Smallcap,Industrials
02-12-2024,INOXGREEN,Midcap,Miscellaneous
02-12-2024,ASAL,Smallcap,Auto
02-12-2024,PALASHSECU,Smallcap,Finance
02-12-2024,HIKAL,Smallcap,Pharmaceuticals
02-12-2024,NRBBEARING,Smallcap,Industrials
02-12-2024,INDOUS,Smallcap,Miscellaneous
02-12-2024,RELAXO,Midcap,FMCG
02-12-2024,DSSL,Smallcap,I.T
02-12-2024,RAMCOSYS,Smallcap,I.T
02-12-2024,GEECEE,Smallcap,Realty
02-12-2024,RUCHIRA,Smallcap,Industrials
02-12-2024,SUPREMEINF,Smallcap,Realty
02-12-2024,EMAMIPAP,Smallcap,Industrials
02-12-2024,HOMEFIRST,Midcap,Finance
02-12-2024,SHREEPUSHK,Smallcap,Industrials
03-12-2024,EPL,Midcap,Services
03-12-2024,DELTAMAGNT,Smallcap,FMCG
03-12-2024,RESPONIND,Midcap,FMCG
03-12-2024,DMCC,Smallcap,Industrials
03-12-2024,KANPRPLA,Smallcap,Services
03-12-2024,GRAPHITE,Midcap,FMCG
03-12-2024,GOACARBON,Smallcap,Oils
03-12-2024,HEG,Midcap,FMCG
03-12-2024,BSL,Smallcap,Textiles
03-12-2024,TTKPRESTIG,Midcap,FMCG
03-12-2024,BANARBEADS,Smallcap,Industrials
03-12-2024,IFGLEXPOR,Smallcap,Industrials
03-12-2024,SHIVAMILLS,Smallcap,Textiles
03-12-2024,MEDICAMEQ,Smallcap,Pharmaceuticals
03-12-2024,JINDWORLD,Midcap,Textiles
03-12-2024,ARKADE,Smallcap,Realty
03-12-2024,MANBA,Smallcap,Finance
03-12-2024,LINCOLN,Smallcap,Pharmaceuticals
03-12-2024,SHIVALIK,Smallcap,Industrials
03-12-2024,BLS,Midcap,I.T
04-12-2024,HEG,Midcap,FMCG
04-12-2024,INDIANCARD,Smallcap,Textiles
04-12-2024,GANDHITUBE,Smallcap,Metals
04-12-2024,VADILALIND,Smallcap,FMCG
04-12-2024,SKMEGGPROD,Smallcap,FMCG
04-12-2024,INDOAMIN,Smallcap,Industrials
04-12-2024,STARCEMENT,Midcap,Industrials
04-12-2024,MITCON,Smallcap,Miscellaneous
04-12-2024,KHADIM,Smallcap,FMCG
04-12-2024,ZIMLAB,Smallcap,Pharmaceuticals
04-12-2024,LINCOLN,Smallcap,Pharmaceuticals
04-12-2024,HPIL,Smallcap,Industrials
04-12-2024,WONDERLA,Smallcap,Media
04-12-2024,LICNFNHGP,Smallcap,Indices
05-12-2024,LAMBODHARA,Smallcap,Textiles
05-12-2024,MAHSEAMLES,Midcap,Metals
05-12-2024,SURYALAXMI,Smallcap,Textiles
05-12-2024,MMFL,Smallcap,Industrials
05-12-2024,NITIRAJ,Smallcap,FMCG
05-12-2024,BORORENEW,Midcap,Industrials
05-12-2024,LIKHITHA,Smallcap,Realty
05-12-2024,TRIVENI,Midcap,FMCG
05-12-2024,REPRO,Smallcap,Miscellaneous
05-12-2024,JAIBALAJI,Midcap,Metals
06-12-2024,RAIN,Midcap,Miscellaneous
06-12-2024,GABRIEL,Midcap,Auto
06-12-2024,TIMESGTY,Smallcap,Finance
06-12-2024,STCINDIA,Smallcap,Services
06-12-2024,ASAHIINDIA,Midcap,Industrials
06-12-2024,HBLENGINE,Midcap,Auto
06-12-2024,ZODIACLOTH,Smallcap,FMCG
06-12-2024,GUJAPOLLO,Smallcap,FMCG
06-12-2024,SUPERHOUSE,Smallcap,FMCG
06-12-2024,ITI,Largecap,Aerospace & Defence
06-12-2024,ELGIRUBCO,Smallcap,FMCG
06-12-2024,ASPINWALL,Smallcap,Services
06-12-2024,SOTL,Smallcap,Oils
06-12-2024,ARTNIRMAN,Smallcap,Realty
06-12-2024,GOLDIAM,Midcap,Miscellaneous
06-12-2024,CHEMFAB,Smallcap,Industrials
06-12-2024,METROPOLIS,Midcap,Pharmaceuticals
06-12-2024,BORORENEW,Midcap,Industrials
06-12-2024,MRO-TEK,Smallcap,Miscellaneous
06-12-2024,WELINV,Smallcap,Finance
06-12-2024,BAJAJHCARE,Smallcap,Pharmaceuticals
09-12-2024,UMANGDAIRY,Smallcap,FMCG
09-12-2024,SUNDRMFAST,Largecap,Auto
09-12-2024,UNIENTER,Smallcap,Services
09-12-2024,CEATLTD,Midcap,Auto
09-12-2024,DONEAR,Smallcap,Textiles
09-12-2024,ORBTEXP,Smallcap,Textiles
09-12-2024,STEELCAS,Smallcap,Industrials
09-12-2024,TTL,Smallcap,Textiles
09-12-2024,MHLXMIRU,Smallcap,Textiles
09-12-2024,ROTO,Smallcap,FMCG
09-12-2024,ICIL,Midcap,Textiles
09-12-2024,MAZDA,Smallcap,FMCG
09-12-2024,GAEL,Midcap,Miscellaneous
09-12-2024,ARENTERP,Smallcap,Services
09-12-2024,JKTYRE,Midcap,Auto
09-12-2024,TOUCHWOOD,Smallcap,Media
09-12-2024,SHIVAMILLS,Smallcap,Textiles
09-12-2024,VARROC,Midcap,Auto
09-12-2024,VIDHIING,Smallcap,Industrials
09-12-2024,EMAMIREAL,Smallcap,Realty
09-12-2024,SRGHFL,Smallcap,Finance
10-12-2024,BAJAJELEC,Midcap,FMCG
10-12-2024,SUNDRMBRAK,Smallcap,Auto
10-12-2024,CONSOFINVT,Smallcap,Finance
10-12-2024,RAYMOND,Midcap,Realty
10-12-2024,GREAVESCOT,Midcap,FMCG
10-12-2024,RELCHEMQ,Smallcap,Textiles
10-12-2024,UNIVCABLES,Smallcap,Industrials
10-12-2024,HINDCOMPOS,Smallcap,Auto
10-12-2024,SSWL,Smallcap,Auto
10-12-2024,MHLXMIRU,Smallcap,Textiles
10-12-2024,DCMSRIND,Smallcap,FMCG
10-12-2024,ALBERTDAVD,Smallcap,Pharmaceuticals
10-12-2024,NAM-INDIA,Largecap,Finance
10-12-2024,VARROC,Midcap,Auto
10-12-2024,NDRAUTO,Smallcap,Auto
10-12-2024,JBMA,Midcap,Auto
10-12-2024,CINELINE,Smallcap,Media
10-12-2024,CORDSCABLE,Smallcap,Industrials
10-12-2024,BIRLAMONEY,Smallcap,Services
10-12-2024,ISGEC,Midcap,Realty
10-12-2024,MOLDTKPAC,Smallcap,Services
11-12-2024,SUNFLAG,Midcap,Metals
11-12-2024,ALEMBICLTD,Smallcap,Realty
11-12-2024,GOACARBON,Smallcap,Oils
11-12-2024,HINDCOMPOS,Smallcap,Auto
11-12-2024,INTLCONV,Smallcap,FMCG
11-12-2024,MHLXMIRU,Smallcap,Textiles
11-12-2024,PKTEA,Smallcap,FMCG
11-12-2024,ORIENTLTD,Smallcap,Services
11-12-2024,CHEVIOT,Smallcap,Textiles
11-12-2024,HGINFRA,Midcap,Realty
11-12-2024,SOFTTECH,Smallcap,I.T
11-12-2024,AFIL,Smallcap,Finance
11-12-2024,VRAJ,Smallcap,Metals
11-12-2024,LGHL,Smallcap,Realty
11-12-2024,XCHANGING,Smallcap,I.T
11-12-2024,OMAXE,Smallcap,Realty
11-12-2024,ASIANTILES,Smallcap,Industrials
11-12-2024,TITAGARH,Midcap,FMCG
11-12-2024,JWL,Midcap,FMCG
11-12-2024,SHRIRAMPPS,Smallcap,Realty
11-12-2024,PNCINFRA,Midcap,Realty
11-12-2024,PRECAM,Smallcap,Auto
12-12-2024,DICIND,Smallcap,Industrials
12-12-2024,CENTENKA,Smallcap,Textiles
12-12-2024,DCM,Smallcap,Industrials
12-12-2024,CENTUM,Smallcap,FMCG
12-12-2024,WIPL,Smallcap,Plywood Boards/Laminates
12-12-2024,SINTERCOM,Smallcap,Auto
12-12-2024,CHALET,Midcap,Services
12-12-2024,KSOLVES,Smallcap,I.T
12-12-2024,TTML,Midcap,Telecom
12-12-2024,CENTURYPLY,Midcap,Plywood Boards/Laminates
12-12-2024,RVHL,Smallcap,Realty
13-12-2024,CRISIL,Largecap,Miscellaneous
13-12-2024,DCM,Smallcap,Industrials
13-12-2024,WESTLIFE,Midcap,Quick Service Restaurant
